name,model,type,price,year,distance,drive,transmission,engine,color,city,owners,isActive
Kia,Shuma,Хетчбек,3100,1999,233.0,,,1.5 л;Газ / Бензин,Червоний,Запоріжжя,4,true
Kia,Spectra,Хетчбек,3150,2001,150.0,Передній,Автомат,1.5 л (130 к.с. / 96 кВт);Газ / Бензин,Чорний,Дніпро (Дніпропетровськ),,true
Kia,Shuma,Хетчбек,3199,2000,380.0,Передній,Ручна / Механіка,1.5 л (113.68 к.с. / 84 кВт);Бензин,Синій,Слов'янськ,,true
Kia,Sephia,Седан,3200,2000,230.0,Передній,Ручна / Механіка,1.5 л (88 к.с. / 65 кВт);Газ / Бензин,Синій,Київ,1,true
Kia,Clarus,Седан,3200,1998,117.0,Передній,Ручна / Механіка,2 л (180.88 к.с. / 133 кВт);Газ / Бензин,Зелений,Київ,2,true
Kia,Pregio пасс.,Мінівен,3200,2000,330.0,Задній,Ручна / Механіка,2.7 л;Дизель,Сірий металік,Зміїв,1,true
Kia,Besta,Мінівен,3200,1998,10.0,Задній,Ручна / Механіка,(2.2 к.с. / 2 кВт);Дизель,Білий,Арциз,,true
Kia,Picanto,Хетчбек,3200,2005,108.0,Передній,Ручна / Механіка,1 л;Бензин,Сірий,Харків,,true
Kia,Shuma,Хетчбек,3250,1998,372.0,Передній,Ручна / Механіка,1.5 л (88 к.с. / 65 кВт);Бензин,Чорний,Тернопіль,2,true
Kia,Sportage,Позашляховик / Кросовер,3300,1997,312.0,Повний,Ручна / Механіка,2 л (128 к.с. / 94 кВт);Газ / Бензин,Синій металік,Рівне,2,true
Kia,Carnival,Мінівен,3300,1999,300.0,Передній,Ручна / Механіка,2.9 л;Дизель,Чорний металік,Київ,2,true
Kia,Picanto,Хетчбек,3300,2004,135.0,Передній,Ручна / Механіка,1.1 л;Бензин,Синій,Бучач,2,true
Kia,Sephia,Седан,3400,2003,324.0,Передній,Ручна / Механіка,1.6 л (136 к.с. / 100 кВт);Газ / Бензин,Сірий металік,Бориспіль,4,true
Kia,Clarus,Седан,3400,1998,187.0,Передній,Ручна / Механіка,2 л;Газ / Бензин,Синій,Енергодар,3,true
